"military","CEFR-B2,CET4,CET6,IELTS,KaoYa,TOEFL"
"navy","CEFR-B2,CET4,GMAT,KaoYa"
"obtain","CEFR-B2,CET4,CET6,IELTS,KaoYa,TOEFL"
"seek","CEFR-B2,IELTS"
"purchase","CEFR-B2,CET4,CET6,GMAT,GRE,IELTS,KaoYa,TOEFL"
"unhappiness","CEFR-B2"
"rewrite","CEFR-B2"
"reflect","CEFR-B2,CET4,CET6,KaoYa,TOEFL"
"rearrange","CEFR-B2,SAT"
"repay","CEFR-B2,CET6,IELTS,KaoYa"
"undo","CEFR-B2,CET4,KaoYa"
"unlock","CEFR-B2"
"untie","CEFR-B2"
"potential","CEFR-B2,CET4,CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"reference","CEFR-B2,CET4,CET6,IELTS,KaoYa,TOEFL"
"patience","CEFR-B2,CET4,GRE,KaoYa"
"self-confidence","CEFR-B2"
"preference","CEFR-B2,CET4,CET6,GMAT,IELTS,KaoYa,SAT,TOEFL"
"viewer","CEFR-B2"
"offender","CEFR-B2,GMAT"
"smoker","CEFR-B2"
"supplier","CEFR-B2,TOEFL"
"plumber","CEFR-B2,GRE,KaoYa"
"researcher","CEFR-B2"
"understanding","CEFR-B2,CET4,IELTS"
"programming","CEFR-B2"
"trekking","CEFR-B2"
"publication","CEFR-B2,CET4,KaoYa,TOEFL"
"production","CEFR-B2"
"promotion","CEFR-B2,GRE,IELTS,SAT"
"reaction","CEFR-B2,CET4,CET6,SAT"
"sensation","CEFR-B2,CET6,GMAT,IELTS,KaoYa,SAT"
"recommendation","CEFR-B2,CET4,GMAT,GRE,IELTS"
"objection","CEFR-B2,CET4,CET6,GMAT,GRE,IELTS,KaoYa"
"prediction","CEFR-B2,GMAT,IELTS"
"recession","CEFR-B2,CET4,CET6,GMAT,IELTS,KaoYa,TOEFL"
"prevention","CEFR-B2"
"satisfaction","CEFR-B2"
"tension","CEFR-B2,CET4,GRE,KaoYa,SAT,TOEFL"
"obsession","CEFR-B2,GRE,IELTS,KaoYa"
"reputation","CEFR-B2,CET4,CET6,GRE,IELTS,KaoYa,TOEFL"
"temptation","CEFR-B2,CET4,GRE"
"revolution","CEFR-B2,GMAT,IELTS,SAT,TOEFL"
"separation","CEFR-B2"
"recreation","CEFR-B2,CET4,CET6,GMAT,IELTS,KaoYa,TOEFL"
"racism","CEFR-B2,GMAT,TOEFL"
"specialist","CEFR-B2,CET4,CET6,GMAT,IELTS,KaoYa"
"personality","CEFR-B2,CET4,CET6,GMAT,IELTS,KaoYa,SAT,TOEFL"
"priority","CEFR-B2,CET4,CET6,GMAT,IELTS,KaoYa,TOEFL"
"responsibility","CEFR-B2,CET4,IELTS,KaoYa"
"socialize","CEFR-B2,SAT"
"treatment","CEFR-B2,CET4,IELTS"
"statement","CEFR-B2,CET4,CET6,IELTS,KaoYa,SAT"
"punishment","CEFR-B2,GRE"
"payment","CEFR-B2,CET4,IELTS,KaoYa"
"retirement","CEFR-B2"
"sickness","CEFR-B2"
"softness","CEFR-B2"
"politeness","CEFR-B2"
"sadness","CEFR-B2"
"tiredness","CEFR-B2"
"willingness","CEFR-B2"
"sponsor","CEFR-B2,CET4,GMAT,IELTS,KaoYa,TOEFL"
"operator","CEFR-B2,CET4,KaoYa"
"partnership","CEFR-B2,TOEFL"
"terrorism","CEFR-B2,TOEFL"
"terrorist","CEFR-B2"
"owl","CEFR-B2,CET6,IELTS,KaoYa,TOEFL"
"paw","CEFR-B2,CET4,KaoYa"
"polar bear","CEFR-B2"
"seal","CEFR-B2,CET4,IELTS,KaoYa,TOEFL"
"species","CEFR-B2,CET4,CET6,GMAT,IELTS,KaoYa,SAT,TOEFL"
"swan","CEFR-B2,KaoYa"
"tail","CEFR-B2"
"trap","CEFR-B2,CET4,IELTS"
"wasp","CEFR-B2,TOEFL"
"wolf","CEFR-B2,CET4"
"worm","CEFR-B2,CET4,IELTS"
"zebra","CEFR-B2,KaoYa"
"territory","CEFR-B2,CET4,CET6,GMAT,IELTS,KaoYa,TOEFL"
"portrait","CEFR-B2,CET4,GMAT,KaoYa,TOEFL"
"script","CEFR-B2,CET4,KaoYa,SAT,TOEFL"
"shot","CEFR-B2"
"solo","CEFR-B2,CET6,GRE,KaoYa,TOEFL"
"soundtrack","CEFR-B2"
"string","CEFR-B2,CET4,CET6,GMAT,IELTS,KaoYa,SAT,TOEFL"
"tabloid","CEFR-B2"
"verse","CEFR-B2,CET6,GRE,KaoYa,TOEFL"
"whistle","CEFR-B2,CET4,GRE,IELTS,KaoYa"
"publicity","CEFR-B2,CET4,IELTS,KaoYa"
"rhythm","CEFR-B2,CET4,CET6,KaoYa,TOEFL"
"remedy","CEFR-B2,CET4,CET6,GMAT,IELTS,KaoYa"
"rib","CEFR-B2,CET4,GMAT,KaoYa"
"scar","CEFR-B2,CET6,GRE,KaoYa,SAT,TOEFL"
"skeleton","CEFR-B2,CET6,GMAT,KaoYa,SAT,TOEFL"
"stroke","CEFR-B2,CET4,CET6,GMAT,GRE,IELTS,KaoYa"
"symptom","CEFR-B2,CET4,GMAT,IELTS,KaoYa,TOEFL"
"thigh","CEFR-B2,CET6,IELTS,KaoYa"
"toenail","CEFR-B2"
"waist","CEFR-B2,CET4,IELTS"
"wound","CEFR-B2"
"wrist","CEFR-B2,CET4,GRE,KaoYa"
"X-ray","CEFR-B2,CET4,KaoYa,SAT,TOEFL"
"sweat","CEFR-B2,KaoYa,TOEFL"
"welfare","CEFR-B2,CET4,GMAT,IELTS,KaoYa,TOEFL"
"poison","CEFR-B2,CET4,IELTS,KaoYa"
"surgery","CEFR-B2,CET4,CET6,IELTS,KaoYa,TOEFL"
"therapy","CEFR-B2,CET4,GMAT,GRE,IELTS,KaoYa,TOEFL"
"treat","CEFR-B2"
"wardrobe","CEFR-B2,CET6,KaoYa"
"panties","CEFR-B2"
"outline","CEFR-B2,CET4,CET6,GMAT,GRE,IELTS,KaoYa,TOEFL"
"profile","CEFR-B2,CET4,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"proposal","CEFR-B2,CET4,IELTS,KaoYa,TOEFL"
"quarrel","CEFR-B2,GRE"
"remark","CEFR-B2,CET4,IELTS,KaoYa,TOEFL"
"semicolon","CEFR-B2"
"signal","CEFR-B2,CET4,CET6,IELTS,KaoYa,TOEFL"
"slash","CEFR-B2,CET6,GRE,IELTS,TOEFL"
"summary","CEFR-B2,CET4,GRE,IELTS,KaoYa,SAT,TOEFL"
"survey","CEFR-B2,CET4,CET6,GMAT,IELTS,KaoYa,TOEFL"
"symbol","CEFR-B2,CET4,CET6,IELTS,KaoYa,TOEFL"
"tale","CEFR-B2"
"term","CEFR-B2,SAT,TOEFL"
"theme","CEFR-B2,CET4,CET6,GMAT,KaoYa"
"threat","CEFR-B2,CET4,GRE,KaoYa,TOEFL"
"yell","CEFR-B2,CET6,KaoYa"
"pressure","CEFR-B2,CET4,CET6,IELTS,KaoYa,SAT"
"protest","CEFR-B2,CET4,CET6,GRE,KaoYa,TOEFL"
"response","CEFR-B2,CET4,CET6,IELTS,KaoYa,TOEFL"
"rumor","CEFR-B2,GMAT,KaoYa,TOEFL"
"tone","CEFR-B2,CET4,KaoYa"
"quotation marks","CEFR-B2"
"terms","CEFR-B2"
"respond","CEFR-B2,CET4,CET6,IELTS,KaoYa,TOEFL"
"swear","CEFR-B2,CET4,GRE,IELTS,KaoYa,TOEFL"
"oppose","CEFR-B2,CET4,CET6,GRE,IELTS,KaoYa,TOEFL"
"praise","CEFR-B2"
"propose","CEFR-B2,CET4,IELTS,KaoYa,TOEFL"
"reject","CEFR-B2,CET4,CET6,GMAT,IELTS,KaoYa,TOEFL"
"represent","CEFR-B2,CET4,CET6,GRE,IELTS,KaoYa,TOEFL"
"reveal","CEFR-B2,CET4,CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"settle","CEFR-B2,CET4,CET6,GRE,IELTS,TOEFL"
"specify","CEFR-B2,CET4,GMAT,IELTS,KaoYa,TOEFL"
"threaten","CEFR-B2,CET4,CET6,GMAT,GRE,IELTS,KaoYa"
"spread","CEFR-B2,TOEFL"
"tease","CEFR-B2,CET6,GRE,IELTS,KaoYa"
"whisper","CEFR-B2,CET4,GRE,IELTS"
"penalty","CEFR-B2,CET4,CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"suspect","CEFR-B2,CET4,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"witness","CEFR-B2,CET4,CET6,IELTS,KaoYa,SAT"
"trial","CEFR-B2,CET4,CET6,IELTS,KaoYa,SAT,TOEFL"
"percentage","CEFR-B2,CET4,IELTS,KaoYa"
"pint","CEFR-B2,CET4,KaoYa"
"pound","CEFR-B2,GRE,TOEFL"
"sample","CEFR-B2,CET4,CET6,GMAT,IELTS,KaoYa,TOEFL"
"scale","CEFR-B2,CET4,CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"shortage","CEFR-B2,CET4,IELTS,KaoYa,TOEFL"
"ton","CEFR-B2"
"triangle","CEFR-B2,CET4,GMAT,IELTS,KaoYa,SAT,TOEFL"
"width","CEFR-B2,CET4,KaoYa"
"nursery","CEFR-B2,CET4,IELTS,KaoYa"
"seminar","CEFR-B2,CET4,CET6,GMAT,IELTS,KaoYa,SAT,TOEFL"
"senior","CEFR-B2,CET4,IELTS,KaoYa,TOEFL"
"philosophy","CEFR-B2,CET4,GMAT,IELTS,KaoYa,SAT,TOEFL"
"pancake","CEFR-B2"
"portion","CEFR-B2,CET4,IELTS,KaoYa,SAT,TOEFL"
"teaspoon","CEFR-B2"
"tray","CEFR-B2,CET4,KaoYa"
"pudding","CEFR-B2,CET6,IELTS"
"vinegar","CEFR-B2,CET4,KaoYa"
"zucchini","CEFR-B2"
"passage","CEFR-B2"
"resident","CEFR-B2,CET4,CET6,GRE,IELTS,KaoYa,TOEFL"
"shed","CEFR-B2,CET4,CET6,GMAT,GRE,KaoYa,TOEFL"
"shelter","CEFR-B2,CET4,CET6,GMAT,GRE,IELTS,KaoYa,TOEFL"
"stool","CEFR-B2,KaoYa"
"terrace","CEFR-B2,CET6,IELTS"
"venue","CEFR-B2,IELTS"
"structure","CEFR-B2,CET4,GRE,IELTS,KaoYa"
"rate","CEFR-B2,CET4,KaoYa,SAT,TOEFL"
"poverty","CEFR-B2,CET4,CET6,IELTS,KaoYa,SAT,TOEFL"
"treasure","CEFR-B2"
"wealth","CEFR-B2,CET4,CET6"
"profit","CEFR-B2,CET4,IELTS,KaoYa"
"savings","CEFR-B2"
"pond","CEFR-B2,CET4,KaoYa"
"rainbow","CEFR-B2,CET4,KaoYa,TOEFL"
"root","CEFR-B2,SAT"
"seed","CEFR-B2,SAT"
"suburb","CEFR-B2,CET4,CET6,IELTS,KaoYa,TOEFL"
"tide","CEFR-B2,CET4,KaoYa,TOEFL"
"tornado","CEFR-B2,TOEFL"
"volcano","CEFR-B2,CET4,IELTS,KaoYa,TOEFL"
"oxygen","CEFR-B2,CET4,CET6,IELTS,KaoYa,SAT,TOEFL"
"rubber","CEFR-B2"
"steam","CEFR-B2,IELTS"
"steel","CEFR-B2"
"sunlight","CEFR-B2,CET4"
"warmth","CEFR-B2,CET4,KaoYa"
"oak","CEFR-B2,CET6,IELTS,KaoYa,SAT,TOEFL"
"pine","CEFR-B2,CET4,GRE,IELTS,KaoYa,TOEFL"
"shell","CEFR-B2,CET4,GRE,IELTS,KaoYa,TOEFL"
"soil","CEFR-B2,GRE"
"process","CEFR-B2,CET4,CET6,GMAT,IELTS,KaoYa,TOEFL"
"punch","CEFR-B2,CET4,GRE,IELTS,KaoYa,TOEFL"
"sigh","CEFR-B2,CET4,KaoYa"
"struggle","CEFR-B2"
"tap","CEFR-B2,GMAT,IELTS"
"violence","CEFR-B2,CET4,IELTS,KaoYa"
"rush","CEFR-B2,GRE,TOEFL"
"participate","CEFR-B2,CET4,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"scratch","CEFR-B2,CET4,CET6,IELTS,KaoYa,TOEFL"
"shiver","CEFR-B2,CET4,KaoYa"
"snore","CEFR-B2"
"stare","CEFR-B2,CET4,IELTS"
"wander","CEFR-B2,CET4,IELTS,KaoYa"
"yawn","CEFR-B2,CET4,KaoYa"
"observe","CEFR-B2,CET4,IELTS,KaoYa,TOEFL"
"occupy","CEFR-B2,CET4,CET6,IELTS,KaoYa,TOEFL"
"overcome","CEFR-B2,CET4,CET6,IELTS,KaoYa,SAT,TOEFL"
"preserve","CEFR-B2,CET4,CET6,GMAT,GRE,IELTS,KaoYa,TOEFL"
"restore","CEFR-B2,CET4,CET6,GMAT,GRE,IELTS,KaoYa,TOEFL"
"rub","CEFR-B2,CET4,KaoYa,TOEFL"
"seize","CEFR-B2,SAT"
"skip","CEFR-B2,CET6,IELTS,KaoYa,TOEFL"
"slap","CEFR-B2,CET4,CET6,KaoYa"
"spray","CEFR-B2,CET4,GMAT,IELTS,KaoYa,TOEFL"
"squeeze","CEFR-B2,CET4,CET6,GRE,IELTS,KaoYa,TOEFL"
"stimulate","CEFR-B2,CET4,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"substitute","CEFR-B2,CET4,CET6,GMAT,GRE,IELTS,KaoYa,TOEFL"
"supply","CEFR-B2,CET4,IELTS,TOEFL"
"sweep","CEFR-B2,GRE,TOEFL"
"tackle","CEFR-B2,CET4,CET6,GRE,IELTS,KaoYa,TOEFL"
"transform","CEFR-B2,CET4,CET6,GMAT,GRE,IELTS,KaoYa,TOEFL"
"upgrade","CEFR-B2,CET6,IELTS,KaoYa"
"wipe","CEFR-B2,TOEFL"
"obey","CEFR-B2,CET4"
"resist","CEFR-B2,CET4,GMAT,IELTS,KaoYa,TOEFL"
"rip","CEFR-B2,CET6,GRE,KaoYa,TOEFL"
"slam","CEFR-B2,CET4,GMAT,KaoYa"
"smash","CEFR-B2,CET4,CET6,KaoYa"
"soak","CEFR-B2,CET4,GRE,IELTS,KaoYa,TOEFL"
"splash","CEFR-B2,CET6,IELTS,KaoYa,TOEFL"
"split","CEFR-B2,CET4,GMAT,GRE,IELTS,KaoYa,TOEFL"
"stretch","CEFR-B2,CET4,GRE,IELTS,KaoYa,TOEFL"
"supervise","CEFR-B2,CET6,GRE,IELTS,KaoYa,TOEFL"
"swing","CEFR-B2,CET4,GRE,IELTS,KaoYa,TOEFL"
"tighten","CEFR-B2,IELTS"
"widen","CEFR-B2,CET4"
"tan","CEFR-B2,CET6,IELTS,KaoYa"
"strength","CEFR-B2,GRE"
"strengthen","CEFR-B2,CET4,IELTS,KaoYa"
"point of view","CEFR-B2"
"wish","CEFR-B2"
"pity","CEFR-B2"
"pride","CEFR-B2"
"revenge","CEFR-B2,CET6,GRE,KaoYa"
"sympathy","CEFR-B2,CET4,CET6,IELTS,KaoYa,TOEFL"
"wisdom","CEFR-B2,CET4,KaoYa"
"panic","CEFR-B2,CET4,CET6,GRE,IELTS,KaoYa,SAT,TOEFL"
"passion","CEFR-B2,CET4,CET6,KaoYa,TOEFL"
"rage","CEFR-B2,CET4,GRE,KaoYa,TOEFL"
"strain","CEFR-B2,CET4,CET6,GMAT,IELTS,KaoYa,TOEFL"
"nerves","CEFR-B2"
"spirit","CEFR-B2"
"pretend","CEFR-B2,CET4,IELTS,SAT"
"react","CEFR-B2,CET4,KaoYa"
"offend","CEFR-B2,CET4,GRE,IELTS,KaoYa"
"risk","CEFR-B2,CET4,KaoYa"
"satisfy","CEFR-B2,SAT"
"terrify","CEFR-B2,CET6,IELTS,KaoYa,SAT"
"tolerate","CEFR-B2,CET4,IELTS,KaoYa,SAT,TOEFL"
"suffer","CEFR-B2,CET4,IELTS,KaoYa"
"policy","CEFR-B2,CET4,KaoYa,TOEFL"
"opponent","CEFR-B2,CET4,CET6,GRE,IELTS,KaoYa,SAT,TOEFL"
"sister-in-law","CEFR-B2"
"son-in-law","CEFR-B2"
"stepfather","CEFR-B2"
"stepmother","CEFR-B2"
"widow","CEFR-B2,CET4,KaoYa"
"referee","CEFR-B2,CET6,IELTS"
"target","CEFR-B2,CET4,CET6,IELTS,KaoYa,TOEFL"
"trophy","CEFR-B2"
"stock","CEFR-B2,CET4,CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"sale","CEFR-B2"
"victory","CEFR-B2"
"network","CEFR-B2,CET4,KaoYa,SAT"
"pedal","CEFR-B2,CET6,GMAT,GRE,IELTS,KaoYa,SAT"
"satellite","CEFR-B2,CET4,TOEFL"
"telescope","CEFR-B2,CET4,IELTS,KaoYa,SAT,TOEFL"
"thermometer","CEFR-B2,CET4,KaoYa,SAT"
"wire","CEFR-B2,IELTS"
"virtual reality","CEFR-B2"
"parachute","CEFR-B2,KaoYa,TOEFL"
"rocket","CEFR-B2,CET4"
"steering wheel","CEFR-B2"
"stopover","CEFR-B2"
"trail","CEFR-B2,CET4,KaoYa"
"voyage","CEFR-B2,IELTS,TOEFL"
"yacht","CEFR-B2,CET6,GRE"
"transport","CEFR-B2,CET4,CET6,GMAT,IELTS,KaoYa,TOEFL"
"rush hour","CEFR-B2"
"servant","CEFR-B2"
"shift","CEFR-B2,CET4,IELTS,KaoYa,TOEFL"
"slave","CEFR-B2,KaoYa"
"overtime","CEFR-B2,KaoYa,TOEFL"
"paperwork","CEFR-B2"
"rape","CEFR-B2,CET6,KaoYa,TOEFL"
"robbery","CEFR-B2"
"whiskey","CEFR-B2,KaoYa"
"replacement","CEFR-B2,CET4,GMAT"
"regain","CEFR-B2"
"reschedule","CEFR-B2,TOEFL"
"survival","CEFR-B2,CET4,CET6,KaoYa"
"presence","CEFR-B2,CET4,IELTS,KaoYa"
"organizer","CEFR-B2"
"philosopher","CEFR-B2,CET4,KaoYa"
"producer","CEFR-B2,SAT"
"publisher","CEFR-B2"
"supporter","CEFR-B2"
"planning","CEFR-B2"
"suffering","CEFR-B2"
"timing","CEFR-B2"
"upbringing","CEFR-B2"
"reception","CEFR-B2,CET4,CET6,GMAT,IELTS,KaoYa,TOEFL"
"reflection","CEFR-B2,CET4,KaoYa,SAT,TOEFL"
"regulation","CEFR-B2,CET4,CET6,KaoYa"
"selection","CEFR-B2,CET4,KaoYa,TOEFL"
"suspicion","CEFR-B2,CET4,CET6,GMAT,GRE,KaoYa,SAT"
"vision","CEFR-B2,CET4,CET6,IELTS,KaoYa"
"observation","CEFR-B2,CET4,GMAT,IELTS,KaoYa,SAT"
"protection","CEFR-B2,CET4"
"obligation","CEFR-B2,CET4,CET6,IELTS,KaoYa"
"reduction","CEFR-B2,CET4,KaoYa"
"tradition","CEFR-B2,CET4,IELTS,KaoYa"
"variation","CEFR-B2,CET4,CET6,GMAT,IELTS,KaoYa,SAT"
"novelist","CEFR-B2"
"pharmacist","CEFR-B2"
"psychologist","CEFR-B2"
"popularity","CEFR-B2,CET4,CET6,IELTS"
"reality","CEFR-B2,CET4,KaoYa"
"similarity","CEFR-B2,GMAT"
"objective","CEFR-B2,CET4,CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"specialize","CEFR-B2,CET4,CET6,GMAT,GRE,KaoYa,TOEFL"
"requirement","CEFR-B2,CET4,IELTS,KaoYa"
"weakness","CEFR-B2,IELTS"
"razor","CEFR-B2,GRE,KaoYa"
"spectator","CEFR-B2,CET6,GMAT,GRE,IELTS,KaoYa,TOEFL"
"survivor","CEFR-B2,CET4,GRE"
"tutor","CEFR-B2,CET4,CET6,GRE,IELTS,KaoYa,TOEFL"
"shooting","CEFR-B2"
"nut","CEFR-B2"
"package","CEFR-B2,CET4,CET6,KaoYa"
"parade","CEFR-B2,CET4,KaoYa"
"pension","CEFR-B2,CET4,GMAT,IELTS,KaoYa,SAT"
"phase","CEFR-B2,CET4,CET6,GMAT,KaoYa,SAT,TOEFL"
"plot","CEFR-B2,CET4,GMAT,GRE,IELTS,KaoYa,TOEFL"
"prefix","CEFR-B2"
"proper noun","CEFR-B2"
"ray","CEFR-B2,SAT"
"rebel","CEFR-B2,CET4,CET6,KaoYa,TOEFL"
"release","CEFR-B2,CET4,CET6,GMAT,IELTS,KaoYa,SAT,TOEFL"
"representative","CEFR-B2,CET4,GMAT,IELTS,KaoYa,TOEFL"
"resource","CEFR-B2,CET4,IELTS,KaoYa,SAT,TOEFL"
"scent","CEFR-B2,CET6,GMAT,IELTS,KaoYa,TOEFL"
"scheme","CEFR-B2,CET4,CET6,GMAT,GRE,IELTS,KaoYa,TOEFL"
"slope","CEFR-B2,CET4,CET6,GMAT,IELTS,KaoYa,SAT,TOEFL"
"source","CEFR-B2,CET4,IELTS,KaoYa,SAT,TOEFL"
"spreadsheet","CEFR-B2"
"strategy","CEFR-B2,CET4,CET6,GMAT,IELTS,KaoYa,TOEFL"
"suffix","CEFR-B2"
"surface","CEFR-B2,IELTS,KaoYa"
"sword","CEFR-B2,CET4,KaoYa"
"tablecloth","CEFR-B2"
"task","CEFR-B2"
"terminal","CEFR-B2,CET4,GRE,IELTS,KaoYa,SAT,TOEFL"
"theory","CEFR-B2,CET4,IELTS,KaoYa,SAT,TOEFL"
"thesis","CEFR-B2,CET6,GRE,IELTS,KaoYa,SAT,TOEFL"
"tomb","CEFR-B2,KaoYa"
"tool","CEFR-B2"
"version","CEFR-B2,CET4,CET6,GMAT,IELTS,KaoYa,SAT,TOEFL"
"victim","CEFR-B2,CET4,CET6,IELTS,KaoYa"
"vitamin","CEFR-B2,CET4,KaoYa,SAT"
"volunteer","CEFR-B2,CET4,CET6,GMAT,IELTS,KaoYa,TOEFL"
"ward","CEFR-B2,CET6,KaoYa"
"zipper","CEFR-B2"
"pace","CEFR-B2,CET4,KaoYa"
"pottery","CEFR-B2,GRE,TOEFL"
"privacy","CEFR-B2,CET6,GRE,IELTS,KaoYa,SAT"
"proof","CEFR-B2,CET4,CET6,IELTS,KaoYa,TOEFL"
"psychology","CEFR-B2,GRE,KaoYa,TOEFL"
"safety","CEFR-B2"
"storage","CEFR-B2,CET4,GRE,KaoYa,TOEFL"
"truth","CEFR-B2"
"wheat","CEFR-B2"
"origin","CEFR-B2,CET4,CET6,IELTS,KaoYa,SAT,TOEFL"
"pavement","CEFR-B2,IELTS,KaoYa"
"prejudice","CEFR-B2,CET4,CET6,GMAT,GRE,KaoYa,SAT,TOEFL"
"procedure","CEFR-B2,CET4,CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"prospect","CEFR-B2,CET4,CET6,GMAT,GRE,KaoYa,TOEFL"
"rehearsal","CEFR-B2,CET6"
"rope","CEFR-B2,CET4"
"scandal","CEFR-B2,CET4,CET6,GRE,IELTS,KaoYa,TOEFL"
"standard","CEFR-B2,IELTS,TOEFL"
"substance","CEFR-B2,CET4,CET6,GMAT,GRE,IELTS,KaoYa,TOEFL"
"trace","CEFR-B2,CET4,GRE,IELTS,KaoYa,TOEFL"
"tragedy","CEFR-B2,CET4,GMAT,GRE,KaoYa,TOEFL"
"outskirts","CEFR-B2,KaoYa"
"remains","CEFR-B2,GRE,TOEFL"
"statistics","CEFR-B2,CET6,IELTS,KaoYa"
"surroundings","CEFR-B2,IELTS,KaoYa"
"telecommunications","CEFR-B2,CET6"
"the second person","CEFR-B2"
"the third person","CEFR-B2"
"occur","CEFR-B2,CET4,CET6,IELTS,TOEFL"
"qualify","CEFR-B2,CET4,GMAT,KaoYa,SAT,TOEFL"
"remain","CEFR-B2,CET4,CET6,IELTS,KaoYa"
"sneeze","CEFR-B2,KaoYa"
"sob","CEFR-B2,KaoYa"
"tremble","CEFR-B2,CET4,KaoYa"
"vanish","CEFR-B2,CET4,GMAT,IELTS,KaoYa,TOEFL"
"vary","CEFR-B2,CET4,CET6,IELTS,KaoYa,TOEFL"
"overlook","CEFR-B2,CET4,CET6,GMAT,GRE,KaoYa,SAT,TOEFL"
"peel","CEFR-B2,CET6,GMAT,GRE,KaoYa"
"pollute","CEFR-B2,CET4,SAT"
"renew","CEFR-B2,CET4,IELTS,KaoYa,TOEFL"
"revise","CEFR-B2,CET4,GMAT,GRE,IELTS,KaoYa,TOEFL"
"stab","CEFR-B2,CET6,GRE,IELTS,KaoYa"
"submit","CEFR-B2,CET4,CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"suspend","CEFR-B2,CET4,GRE,IELTS,KaoYa,SAT,TOEFL"
"underestimate","CEFR-B2,CET6,GRE,IELTS,KaoYa"
"nod","CEFR-B2"
"overtake","CEFR-B2,CET4,KaoYa"
"recall","CEFR-B2,CET4,CET6,GMAT,GRE,KaoYa,TOEFL"
"resign","CEFR-B2,CET4,CET6,GMAT,GRE,IELTS,KaoYa,TOEFL"
"shrink","CEFR-B2,CET4,CET6,GMAT,IELTS,KaoYa,TOEFL"
"steer","CEFR-B2,CET4,GMAT,GRE,IELTS,KaoYa,TOEFL"
"survive","CEFR-B2,CET4,CET6,GRE,IELTS,KaoYa,TOEFL"
"swallow","CEFR-B2,CET4,GRE,IELTS,KaoYa,TOEFL"
"refugee","CEFR-B2,CET4,GMAT,KaoYa,SAT"
"weapon","CEFR-B2,CET4,IELTS"
"suicide","CEFR-B2,CET4,KaoYa"
"theft","CEFR-B2,CET6,KaoYa"
"starving","CEFR-B2"
"thus","CEFR-B2"
"unacceptable","CEFR-B2"
"unreasonable","CEFR-B2,GRE"
"unreliable","CEFR-B2,GRE"
"unavailable","CEFR-B2,GMAT"
"undressed","CEFR-B2"
"unlimited","CEFR-B2"
"unhelpful","CEFR-B2"
"unrealistic","CEFR-B2,GMAT,IELTS"
"unexpectedly","CEFR-B2"
"unconscious","CEFR-B2,GMAT,GRE,SAT"
"unfit","CEFR-B2"
"unsatisfactory","CEFR-B2,IELTS"
"unaware","CEFR-B2,IELTS"
"uncertain","CEFR-B2"
"uneasy","CEFR-B2,CET4,IELTS,KaoYa"
"unfortunate","CEFR-B2"
"unpopular","CEFR-B2"
"unsure","CEFR-B2,GRE"
"remarkable","CEFR-B2,CET4,GRE,IELTS,KaoYa,TOEFL"
"respectable","CEFR-B2"
"orchestral","CEFR-B2"
"physical","CEFR-B2,CET4,GRE,IELTS,KaoYa,TOEFL"
"psychological","CEFR-B2,CET4,CET6,GMAT,GRE"
"oral","CEFR-B2,CET4,KaoYa,TOEFL"
"substantial","CEFR-B2,CET4,CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"trivial","CEFR-B2,CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"residential","CEFR-B2,CET6,GMAT,GRE,IELTS,SAT"
"regional","CEFR-B2,IELTS"
"tropical","CEFR-B2,CET4,GMAT,IELTS,KaoYa,SAT"
"racial","CEFR-B2,CET4,CET6,KaoYa"
"spiritual","CEFR-B2,CET4,GRE,IELTS,KaoYa"
"technical","CEFR-B2,IELTS,TOEFL"
"official","CEFR-B2,CET4"
"presidential","CEFR-B2"
"technological","CEFR-B2,TOEFL"
"virtual","CEFR-B2,CET4,CET6,GRE,KaoYa,SAT,TOEFL"
"so-called","CEFR-B2,CET4,KaoYa,TOEFL"
"twisted","CEFR-B2"
"well-balanced","CEFR-B2"
"organized","CEFR-B2"
"petrified","CEFR-B2"
"puzzled","CEFR-B2"
"relieved","CEFR-B2,GRE"
"respected","CEFR-B2"
"sophisticated","CEFR-B2,CET4,CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"thrilled","CEFR-B2"
"related","CEFR-B2"
"united","CEFR-B2"
"scheduled","CEFR-B2"
"retired","CEFR-B2"
"thoughtful","CEFR-B2,CET4,GRE,IELTS,KaoYa"
"responsible","CEFR-B2,CET4,CET6,GMAT,IELTS,KaoYa,TOEFL"
"toxic","CEFR-B2,CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
